case,id,WT_voxels,WT_vol_mm3,WT_vol_ml,WT_surf_mm2,WT_compactness,WT_sphericity,WT_elongation,WT_flatness,TC_voxels,TC_vol_mm3,TC_vol_ml,TC_surf_mm2,TC_compactness,TC_sphericity,TC_elongation,TC_flatness,ET_voxels,ET_vol_mm3,ET_vol_ml,ET_surf_mm2,ET_compactness,ET_sphericity,ET_elongation,ET_flatness,NCR_voxels,NCR_vol_mm3,NCR_vol_ml,NCR_surf_mm2,NCR_compactness,NCR_sphericity,NCR_elongation,NCR_flatness,ED_voxels,ED_vol_mm3,ED_vol_ml,ED_surf_mm2,ED_compactness,ED_sphericity,ED_elongation,ED_flatness,ET_raw_voxels,ET_raw_vol_mm3,ET_raw_vol_ml,ET_raw_surf_mm2,ET_raw_compactness,ET_raw_sphericity,ET_raw_elongation,ET_raw_flatness
BraTS20_Training_282,282,85121,85121.0,85.121,14708.0849609375,0.25754754704890964,0.6362373188499038,0.9123132081006262,0.8165566880700228,12609,12609.0,12.609,4837.1044921875,0.15887561886706275,0.5416088494516439,0.8366740834454656,0.8028797787655467,6642,6642.0,6.642,2853.951171875,0.21463992130488146,0.598738015393946,0.8119057576397867,0.6039094261055121,5967,5967.0,5.967,6066.5859375,0.018035632896552547,0.2622469598896218,0.8898982189759189,0.7543268969079215,72512,72512.0,72.512,19046.61328125,0.08606346931530495,0.4415090563146294,0.9113141895113628,0.821147200770726,6642,6642.0,6.642,2853.951171875,0.21463992130488146,0.598738015393946,0.8119057576397867,0.6039094261055121
BraTS20_Training_283,283,46436,46436.0,46.436,10135.7724609375,0.2342024430954619,0.6164016705281512,0.8311447786179628,0.6495356383242956,11428,11428.0,11.428,4114.17626953125,0.21210170141796594,0.5963685293199378,0.7421304445641224,0.5301100683060204,11280,11280.0,11.28,4236.31640625,0.18928029482650996,0.5741629103189091,0.7480644035413412,0.5332454327979916,148,148.0,0.148,306.50994873046875,0.08602844598312426,0.4414491578215069,0.6631669232080517,0.6235632888951981,35008,35008.0,35.008,13492.8251953125,0.05642587367709892,0.3835536300874622,0.839082410591567,0.6318404888038731,11280,11280.0,11.28,4236.31640625,0.18928029482650996,0.5741629103189091,0.7480644035413412,0.5332454327979916
BraTS20_Training_284,284,196181,196181.0,196.181,28760.4453125,0.1829698124304594,0.5677099172893862,0.8057913527670653,0.7545888659763887,141724,141724.0,141.724,19347.775390625,0.313650558415406,0.6794362097472141,0.7954592828560945,0.723130105053959,3562,3562.0,3.562,3539.1044921875,0.032371293064792236,0.31870338962935024,0.5496852580649351,0.38482809455974637,138162,138162.0,138.162,20858.603515625,0.23788875261264955,0.6196188713893845,0.803867074544678,0.726049192117921,54457,54457.0,54.457,34838.01171875,0.007932310688247304,0.1994343239635893,0.8662424318872661,0.6369909518091108,3562,3562.0,3.562,3539.1044921875,0.032371293064792236,0.31870338962935024,0.5496852580649351,0.38482809455974637
BraTS20_Training_285,285,113289,113289.0,113.289,16323.986328125,0.333694610921699,0.6936116797955997,0.8169843397589807,0.7403361025168499,82169,82169.0,82.169,12165.1552734375,0.4241460306947406,0.7513433882744959,0.8313174588587138,0.7199413702217217,7613,7613.0,7.613,4966.7275390625,0.05349990658190543,0.3768058828516828,0.829011776456482,0.5178253813105044,74556,74556.0,74.556,16487.669921875,0.14026190062782595,0.5195729983607708,0.8617390901355726,0.7397910433067337,31120,31120.0,31.12,22363.662109375,0.009792707537309448,0.21394440237136766,0.7571902104492845,0.7006253723380443,7613,7613.0,7.613,4966.7275390625,0.05349990658190543,0.3768058828516828,0.829011776456482,0.5178253813105044
BraTS20_Training_286,286,23844,23844.0,23.844,6724.42724609375,0.21146802161975747,0.5957740288826598,0.7864703363818077,0.5860302740740385,21004,21004.0,21.004,5468.296875,0.3051407007631806,0.6732350421448867,0.8282424593702481,0.6211080095488352,0,,,,,,,,21004,21004.0,21.004,5468.296875,0.3051407007631806,0.6732350421448867,0.8282424593702481,0.6211080095488352,2840,2840.0,2.84,5503.62060546875,0.005471968512250205,0.17621702429267205,0.5706373135171651,0.4210228496836108,0,,,,,,,
BraTS20_Training_287,287,49010,49010.0,49.01,8711.8154296875,0.4108618157321907,0.7434160396660374,0.690602576471302,0.6061708088520714,29511,29511.0,29.511,6655.357421875,0.3341227704655904,0.6939082079439564,0.660709526924005,0.6387797666201704,27264,27264.0,27.264,6396.8359375,0.32117067368208035,0.6848234568621393,0.690403229876864,0.6480649270739129,2247,2247.0,2.247,1918.4918212890625,0.080868364885317,0.43244036044502077,0.7558045213930944,0.5984678562411201,19499,19499.0,19.499,12261.5,0.02332632082948359,0.2857253334360603,0.6539510577215322,0.5388078730313872,27264,27264.0,27.264,6396.8359375,0.32117067368208035,0.6848234568621393,0.690403229876864,0.6480649270739129
BraTS20_Training_288,288,77001,77001.0,77.001,16319.517578125,0.15428480462010452,0.536341066968252,0.6390053794831217,0.5655110792173819,37156,37156.0,37.156,11330.8330078125,0.10733089845354522,0.47523482159101127,0.8087996888272131,0.6109397113884866,18283,18283.0,18.283,12346.1513671875,0.020088730858588647,0.27184259048731735,0.7472602409587832,0.4944278196757633,18873,18873.0,18.873,14903.76171875,0.012168766505451421,0.23001113056059455,0.8837549827479187,0.6990343937640973,39845,39845.0,39.845,20385.712890625,0.021194458521759277,0.2767413840048329,0.5646439256231419,0.5223473205926822,18283,18283.0,18.283,12346.1513671875,0.020088730858588647,0.27184259048731735,0.7472602409587832,0.4944278196757633
BraTS20_Training_289,289,191547,191547.0,191.547,33045.1796875,0.11499493952149081,0.4862872800122569,0.8887047206047722,0.7090091117983532,42264,42264.0,42.264,10236.3505859375,0.1883467426839629,0.5732174083746715,0.7196367612787545,0.6764089040820407,0,,,,,,,,42264,42264.0,42.264,10236.3505859375,0.1883467426839629,0.5732174083746715,0.7196367612787545,0.6764089040820407,149283,149283.0,149.283,42964.15625,0.03178002391231813,0.31675105730288916,0.8320559883258899,0.6827709564794964,0,,,,,,,
BraTS20_Training_290,290,220284,220284.0,220.284,41796.8125,0.07516034977340418,0.4220166614667837,0.7830786397122305,0.7028706599262737,6321,6321.0,6.321,2243.931640625,0.399940225317634,0.7367695959309419,0.8034007989592954,0.6256767337405899,4085,4085.0,4.085,1780.1767578125,0.3345392782302036,0.6941964235055088,0.6540620871362018,0.4757592152482955,2236,2236.0,2.236,3475.833740234375,0.01346539159708443,0.23790651176650626,0.8240359823389349,0.7734099022133759,213963,213963.0,213.963,43842.0546875,0.06144082409904746,0.39459569612372086,0.7696418887478144,0.7012099169598678,4085,4085.0,4.085,1780.1767578125,0.3345392782302036,0.6941964235055088,0.6540620871362018,0.4757592152482955
BraTS20_Training_291,291,218263,218263.0,218.263,29067.19140625,0.21938321799893054,0.6031163947074224,0.8209923151730442,0.6630905645409184,57282,57282.0,57.282,13306.3076171875,0.15751286879911672,0.5400558570467838,0.85667728449867,0.6414617728483487,126,126.0,0.126,206.35536193847656,0.20433661256289812,0.5890001379400155,0.16272979692386752,0.06948393203137951,57156,57156.0,57.156,13316.0478515625,0.1564768112043611,0.5388691598024737,0.8567486551275999,0.6389295153368609,160981,160981.0,160.981,42311.1328125,0.038693467992166594,0.33823033210883735,0.8192410795110695,0.6691328123145633,126,126.0,0.126,206.35536193847656,0.20433661256289812,0.5890001379400155,0.16272979692386752,0.06948393203137951
BraTS20_Training_292,292,77020,77020.0,77.02,15545.2880859375,0.1785924427834414,0.5631460287529917,0.6355775864097014,0.5368639566244475,53829,53829.0,53.829,12180.3232421875,0.1813462401606982,0.5660257453533017,0.6985452285237421,0.5375209113991701,3815,3815.0,3.815,3615.786376953125,0.03482035267942986,0.3265460152274396,0.4061687463243882,0.3406993929372505,50014,50014.0,50.014,13433.142578125,0.11670855178024726,0.48869087145922,0.7162533720306545,0.5323105117271211,23191,23191.0,23.191,21414.17578125,0.006194228688390821,0.1836520350363726,0.5358834267855954,0.5175002812461107,3815,3815.0,3.815,3615.786376953125,0.03482035267942986,0.3265460152274396,0.4061687463243882,0.3406993929372505
BraTS20_Training_293,293,298075,298075.0,298.075,54745.37109375,0.061243678321545814,0.3941731962087466,0.6504652422426215,0.6112196750770115,119423,119423.0,119.423,30496.185546875,0.05687111762976745,0.38455983344629424,0.9463309185477242,0.6672937783589739,39301,39301.0,39.301,25996.193359375,0.009943294435007924,0.2150354687112621,0.792537992767446,0.560480133952548,80122,80122.0,80.122,53779.21484375,0.004667803490635503,0.1671234996762722,0.945150412597626,0.6434268852902911,178652,178652.0,178.652,66382.015625,0.01234004753950797,0.23108527763223774,0.5695169099051273,0.5384991527955703,39301,39301.0,39.301,25996.193359375,0.009943294435007924,0.2150354687112621,0.792537992767446,0.560480133952548
BraTS20_Training_294,294,82814,82814.0,82.814,18461.12890625,0.12327787313914326,0.4976932046091223,0.6519442293357599,0.6080985345025745,36124,36124.0,36.124,11184.96875,0.10547261545015167,0.4724761656839309,0.6461968651216959,0.558351096582913,0,,,,,,,,36124,36124.0,36.124,11184.96875,0.10547261545015167,0.4724761656839309,0.6461968651216959,0.558351096582913,46690,46690.0,46.69,21466.828125,0.02492278000740428,0.29210040648273394,0.6760640104885163,0.6014479532011218,0,,,,,,,
BraTS20_Training_295,295,25293,25293.0,25.293,6075.517578125,0.3226288620236905,0.6858583106744103,0.8245067547389744,0.6924673543629751,10768,10768.0,10.768,4474.7412109375,0.14635875150618866,0.5269946812197778,0.8812633060792274,0.6241069229445984,518,518.0,0.518,937.9171142578125,0.03678057474042639,0.3325621637115945,0.7201865032554365,0.33832974637366264,10250,10250.0,10.25,4279.345703125,0.15162401349953816,0.5332399300184455,0.8612879685665722,0.6017740675928532,14525,14525.0,14.525,9369.21875,0.02901178958723373,0.3072733106604112,0.7656156592183574,0.5892845446699435,518,518.0,0.518,937.9171142578125,0.03678057474042639,0.3325621637115945,0.7201865032554365,0.33832974637366264
BraTS20_Training_296,296,162105,162105.0,162.105,21928.17578125,0.2818627486015459,0.6556608125013873,0.6711644745447571,0.6077312600165886,89334,89334.0,89.334,14578.091796875,0.2913291167983968,0.6629202682282881,0.7927511717339214,0.6207996686622794,17176,17176.0,17.176,12408.6884765625,0.017462997484960774,0.25944158993134847,0.9203155766926233,0.6778020206352757,72158,72158.0,72.158,24255.24609375,0.04126713248092292,0.34556899031152705,0.728144320657191,0.5753480166150994,72771,72771.0,72.771,34997.7578125,0.013971672429340654,0.24085156076215097,0.6115249931715595,0.5982756970909701,17176,17176.0,17.176,12408.6884765625,0.017462997484960774,0.25944158993134847,0.9203155766926233,0.6778020206352757
BraTS20_Training_297,297,74866,74866.0,74.866,26772.44140625,0.03303373671440006,0.32086270048920773,0.8557802623312271,0.6217716430954066,24514,24514.0,24.514,7738.607421875,0.1466534520996111,0.5273481540427829,0.7408102054161215,0.5433898615189696,0,,,,,,,,24514,24514.0,24.514,7738.607421875,0.1466534520996111,0.5273481540427829,0.7408102054161215,0.5433898615189696,50352,50352.0,50.352,28140.64453125,0.012867189701149943,0.2343300047192687,0.7977954994747604,0.5921917278497815,0,,,,,,,
BraTS20_Training_298,298,45690,45690.0,45.69,13946.7060546875,0.08703215687677976,0.4431593487978929,0.5322305198542995,0.4251015856152568,14507,14507.0,14.507,5929.9990234375,0.11414154059526949,0.4850813490148191,0.8500705873443042,0.680486658025692,94,94.0,0.094,225.5474395751953,0.08709523126177254,0.4432663791745328,0.6470979279649945,0.2306336383306535,14413,14413.0,14.413,6074.24609375,0.10482961662155015,0.47151407999503386,0.8493705945161301,0.6824978370091149,31183,31183.0,31.183,17198.5625,0.021617811018936246,0.27857185660364553,0.5445770673924579,0.4043917440051124,94,94.0,0.094,225.5474395751953,0.08709523126177254,0.4432663791745328,0.6470979279649945,0.2306336383306535
BraTS20_Training_299,299,111018,111018.0,111.018,15787.0673828125,0.35427033170938615,0.707584419221992,0.9202755349796032,0.720218022830725,87769,87769.0,87.769,13669.0869140625,0.3411270503841185,0.6987235584540719,0.9069630100143996,0.723010727872909,659,659.0,0.659,702.2550048828125,0.14182038940508138,0.5214902877237625,0.5636777771949584,0.34002270719666133,87110,87110.0,87.11,14275.052734375,0.29502256673791777,0.665709997330223,0.9061958302653308,0.7229936656229327,23249,23249.0,23.249,21118.224609375,0.0064906578243998725,0.18653610529310177,0.9013282841831641,0.6041690218838491,659,659.0,0.659,702.2550048828125,0.14182038940508138,0.5214902877237625,0.5636777771949584,0.34002270719666133
BraTS20_Training_300,300,95449,95449.0,95.449,21940.4921875,0.09755646195355076,0.4603470316902732,0.6446740116293057,0.523759195626727,67018,67018.0,67.018,14974.724609375,0.15127207594699413,0.5328270390820211,0.6098939088298597,0.5013221071763335,1072,1072.0,1.072,1059.44775390625,0.10929575902077897,0.4781172763319758,0.4815117352215652,0.41084836889928167,65946,65946.0,65.946,16011.5048828125,0.11982097069230628,0.49299700153605336,0.6078556548339428,0.5004208416543148,28431,28431.0,28.431,20909.40234375,0.010000271378470637,0.2154454178761965,0.5114186535089046,0.4556812926545746,1072,1072.0,1.072,1059.44775390625,0.10929575902077897,0.4781172763319758,0.4815117352215652,0.41084836889928167
BraTS20_Training_301,301,173216,173216.0,173.216,41974.01171875,0.045886712678851686,0.3580104048005664,0.6384085737815853,0.5054188625318443,57430,57430.0,57.43,14509.5771484375,0.12211407891270709,0.49612210686117836,0.6167108599645929,0.4908575862679791,3873,3873.0,3.873,4197.572265625,0.022937856016728472,0.28413033765134493,0.46446351941258524,0.2868846872465408,53557,53557.0,53.557,16049.037109375,0.07847619066426352,0.42813359199231704,0.634467027051388,0.48362704804267453,115786,115786.0,115.786,45385.2578125,0.016218849904776345,0.2531279012139706,0.525471817309033,0.5009983477807104,3873,3873.0,3.873,4197.572265625,0.022937856016728472,0.28413033765134493,0.46446351941258524,0.2868846872465408
BraTS20_Training_302,302,115617,115617.0,115.617,18485.23046875,0.23934323520191647,0.6208791163975058,0.7999536756693975,0.6354909804365982,102423,102423.0,102.423,16773.09375,0.2514246387988145,0.6311548807188923,0.8291796827471727,0.6177191567788833,2162,2162.0,2.162,1816.211181640625,0.0882398410967766,0.4451997438463252,0.5771577238896128,0.2785101767779367,100261,100261.0,100.261,18590.564453125,0.17694516855296466,0.5614092572957903,0.8250597262835372,0.6152986217314727,13194,13194.0,13.194,15613.15234375,0.00517289354525013,0.1729462622279842,0.4780551046190856,0.42467667513436425,2162,2162.0,2.162,1816.211181640625,0.0882398410967766,0.4451997438463252,0.5771577238896128,0.2785101767779367
BraTS20_Training_303,303,35851,35851.0,35.851,14029.677734375,0.0526395097297727,0.3747749992003164,0.48352416316734104,0.35528913096611947,25198,25198.0,25.198,13988.59765625,0.026233846887281954,0.2971351245955701,0.4203588286057471,0.36620335752020344,1324,1324.0,1.324,1001.6666259765625,0.19726894943931836,0.5821294585710133,0.5913819328539243,0.4249853228095064,23874,23874.0,23.874,14865.83984375,0.01962159934541396,0.26971895468024965,0.4207885665452725,0.3666366604451236,10653,10653.0,10.653,7776.0078125,0.027297706672962614,0.3010985894010062,0.4077333650842888,0.2870089049503602,1324,1324.0,1.324,1001.6666259765625,0.19726894943931836,0.5821294585710133,0.5913819328539243,0.4249853228095064
BraTS20_Training_304,304,31170,31170.0,31.17,8306.2763671875,0.1917374059008063,0.5766367038059522,0.7781494676783819,0.6988835956279668,27850,27850.0,27.85,7570.95947265625,0.20213895130003143,0.5868809366073965,0.7273181826757563,0.6657420506009137,0,,,,,,,,27850,27850.0,27.85,7570.95947265625,0.20213895130003143,0.5868809366073965,0.7273181826757563,0.6657420506009137,3320,3320.0,3.32,4036.16259765625,0.01895931229152461,0.2666495530460377,0.8427157934303221,0.40358679664415076,0,,,,,,,
BraTS20_Training_305,305,125421,125421.0,125.421,29404.890625,0.06997359495751204,0.41207670312395195,0.6160543881525182,0.5184204954308105,71627,71627.0,71.627,16487.42578125,0.1294634977133282,0.505881866261523,0.7031462773448293,0.4588138381218064,0,,,,,,,,71627,71627.0,71.627,16487.42578125,0.1294634977133282,0.505881866261523,0.7031462773448293,0.4588138381218064,53794,53794.0,53.794,35303.3359375,0.007438285003688504,0.19520500031009383,0.5577742078819012,0.49830983054050604,0,,,,,,,
BraTS20_Training_306,306,180724,180724.0,180.724,35556.5625,0.08217216508146821,0.4347519880676082,0.6611291593282389,0.5994467106935288,97103,97103.0,97.103,27652.529296875,0.05043280055882597,0.3694630647705012,0.7702031973497083,0.5740956622867047,0,,,,,,,,97103,97103.0,97.103,27652.529296875,0.05043280055882597,0.3694630647705012,0.7702031973497083,0.5740956622867047,83621,83621.0,83.621,38788.828125,0.013550743043845577,0.23840811649771665,0.57420996727231,0.4786937374672133,0,,,,,,,
BraTS20_Training_307,307,147787,147787.0,147.787,28767.251953125,0.10375993925518834,0.46990482342455386,0.69706525799553,0.5367992882887686,94205,94205.0,94.205,19418.18359375,0.13708011892801747,0.5156141464287675,0.826398217078105,0.5353187187732918,32,32.0,0.032,62.81452560424805,0.4672744957904838,0.775992205849597,0.8585211154231897,0.4344125483573303,94173,94173.0,94.173,19378.291015625,0.13783476295355931,0.516558589938626,0.826433777104724,0.5351050803608157,53582,53582.0,53.582,36931.44921875,0.006446161224473317,0.18610886239558871,0.532091204882288,0.5155083563314683,32,32.0,0.032,62.81452560424805,0.4672744957904838,0.775992205849597,0.8585211154231897,0.4344125483573303
BraTS20_Training_308,308,202427,202427.0,202.427,31056.3203125,0.15471743582247027,0.5368419184770258,0.7607806601877114,0.6313749901863619,153111,153111.0,153.111,24552.130859375,0.17914207029433787,0.5637231408359664,0.6858374730804819,0.4755260562809866,7070,7070.0,7.07,7521.87353515625,0.013283518315930373,0.23683054059102188,0.6028751867623096,0.5108364225604668,146041,146041.0,146.041,31593.6796875,0.0764894146457554,0.4244896566634646,0.6976819625789593,0.471970091235595,49316,49316.0,49.316,25258.666015625,0.017068557908396547,0.25747334582384324,0.82084408529141,0.3759471820400878,7070,7070.0,7.07,7521.87353515625,0.013283518315930373,0.23683054059102188,0.6028751867623096,0.5108364225604668
BraTS20_Training_309,309,157275,157275.0,157.275,32259.408203125,0.08333022857821439,0.4367848077939413,0.6358657338949987,0.5095557614938588,105558,105558.0,105.558,19472.166015625,0.17068363715052398,0.5547074043028872,0.9525783810635556,0.7328875094417276,1976,1976.0,1.976,2194.458740234375,0.04178726956889974,0.34701480050179073,0.5075626879179775,0.32496865481184184,103582,103582.0,103.582,20824.041015625,0.13437730489606767,0.5122028321524656,0.9580510247543469,0.7310376037179646,51717,51717.0,51.717,31029.359375,0.010125129679430281,0.21633835914761299,0.6390734981116318,0.4378619824850167,1976,1976.0,1.976,2194.458740234375,0.04178726956889974,0.34701480050179073,0.5075626879179775,0.32496865481184184
BraTS20_Training_310,310,175367,175367.0,175.367,26481.09375,0.18730111474277422,0.5721546792046135,0.7020421029674931,0.6939230865970409,93990,93990.0,93.99,15953.5849609375,0.246059877877391,0.6266334894754313,0.7252327898682289,0.6782580444165687,0,,,,,,,,93990,93990.0,93.99,15953.5849609375,0.246059877877391,0.6266334894754313,0.7252327898682289,0.6782580444165687,81377,81377.0,81.377,40177.3359375,0.01154814730875873,0.22603243920995894,0.6920224716703243,0.6677096405238073,0,,,,,,,
BraTS20_Training_311,311,30323,30323.0,30.323,8856.34765625,0.1497037695205701,0.5309792853586468,0.5855791854565663,0.4790433284474918,7580,7580.0,7.58,3697.32958984375,0.12856604533944158,0.5047102155234272,0.8156763756392136,0.5125603665809365,540,540.0,0.54,365.78594970703125,0.6738431751702304,0.8767039124959007,0.9304288459215632,0.8728447999565572,7040,7040.0,7.04,3878.615234375,0.09606553260862365,0.457989862365033,0.853656673240511,0.5339995598453025,22743,22743.0,22.743,11974.353515625,0.034071531041583565,0.3241882100154667,0.566986638150079,0.42152786940526227,540,540.0,0.54,365.78594970703125,0.6738431751702304,0.8767039124959007,0.9304288459215632,0.8728447999565572
BraTS20_Training_312,312,158539,158539.0,158.539,26985.833984375,0.1446495442562853,0.5249351929150391,0.8485485433599819,0.7428087542620416,65330,65330.0,65.33,25206.140625,0.0301410672017529,0.311209520975285,0.9220070153180808,0.6576189841036774,0,,,,,,,,65330,65330.0,65.33,25206.140625,0.0301410672017529,0.311209520975285,0.9220070153180808,0.6576189841036774,93209,93209.0,93.209,40509.07421875,0.01478124843790802,0.24541647025837757,0.8189443287375212,0.7368666946881601,0,,,,,,,
BraTS20_Training_313,313,171033,171033.0,171.033,21593.43359375,0.3285845084631601,0.6900528619188127,0.7240382718665285,0.6033142976852515,83612,83612.0,83.612,13298.619140625,0.33617851306097507,0.6953284254649332,0.8031688293630878,0.6185208507597634,957,957.0,0.957,982.4293823242188,0.10923761778540673,0.4780324811547211,0.620453571184755,0.529964998570308,82655,82655.0,82.655,14018.388671875,0.28047641189180855,0.6545840934377977,0.8017422115900511,0.6221473084173752,87421,87421.0,87.421,31666.60546875,0.027219452142783596,0.3008105935351192,0.6176894799738437,0.580893637677429,957,957.0,0.957,982.4293823242188,0.10923761778540673,0.4780324811547211,0.620453571184755,0.529964998570308
BraTS20_Training_314,314,27311,27311.0,27.311,10439.748046875,0.07414084396227612,0.4200998325839655,0.7446775241465718,0.6019373880670128,3497,3497.0,3.497,1952.17919921875,0.18590222816862678,0.5707267104954531,0.7562564680175867,0.5038799199533391,2810,2810.0,2.81,1884.70361328125,0.13339385505771204,0.5109502405169987,0.7994882471390804,0.4806824854086776,687,687.0,0.687,1599.816162109375,0.013036337870414999,0.23535234828071216,0.6338404509536014,0.43179578067114377,23814,23814.0,23.814,11937.8369140625,0.03769989557797383,0.335310162223296,0.7477848876916398,0.5930957571998651,2810,2810.0,2.81,1884.70361328125,0.13339385505771204,0.5109502405169987,0.7994882471390804,0.4806824854086776
BraTS20_Training_315,315,34226,34226.0,34.226,5999.67724609375,0.6134525856900674,0.8496896609590027,0.8418348937041079,0.767025048860025,22547,22547.0,22.547,4614.4970703125,0.5851359471978866,0.836409441310601,0.8462900045180266,0.7934024508340924,109,109.0,0.109,119.905029296875,0.779458811139401,0.9203034644538405,0.8816085962915583,0.7623399380061898,22438,22438.0,22.438,4734.40185546875,0.5365686649945831,0.8125967897289782,0.8396383303655449,0.7932725857921785,11679,11679.0,11.679,10704.81640625,0.012575521974807694,0.2325458928164087,0.8283055744324664,0.7395214644390157,109,109.0,0.109,119.905029296875,0.779458811139401,0.9203034644538405,0.8816085962915583,0.7623399380061898
BraTS20_Training_316,316,231951,231951.0,231.951,49567.046875,0.04996498214621519,0.36831712519401105,0.8420519566531978,0.5898012626895732,92934,92934.0,92.934,28562.38671875,0.04191969835272399,0.34738099087846713,0.7928149709758995,0.664220739913697,1585,1585.0,1.585,1790.34716796875,0.049510709022526876,0.36719749959565545,0.6079762149037808,0.42976582628827076,91349,91349.0,91.349,30312.78125,0.03388305900132025,0.3235893383554103,0.79073936821164,0.6628637452274352,139017,139017.0,139.017,59039.75390625,0.010620735227086888,0.21981206558510571,0.6838299624369021,0.47333056414680214,1585,1585.0,1.585,1790.34716796875,0.049510709022526876,0.36719749959565545,0.6079762149037808,0.42976582628827076
BraTS20_Training_317,317,20725,20725.0,20.725,5714.84375,0.2602725514395068,0.6384733726093474,0.8559349835291128,0.7497024559156267,6499,6499.0,6.499,2655.86572265625,0.2549923232511628,0.6341262069759827,0.8131534455393925,0.7599587130702596,3794,3794.0,3.794,2577.021484375,0.09512461430020544,0.45648968616399366,0.8673709649607599,0.7478018673647048,2705,2705.0,2.705,3056.230224609375,0.0289886982255927,0.30719176631190903,0.7500709269444491,0.6204809823565792,14226,14226.0,14.226,7941.19873046875,0.04570458698403235,0.35753612553980224,0.8752664427570817,0.7360432451584971,3794,3794.0,3.794,2577.021484375,0.09512461430020544,0.45648968616399366,0.8673709649607599,0.7478018673647048
BraTS20_Training_318,318,212186,212186.0,212.186,26784.763671875,0.26498565776936056,0.6423042409216959,0.8134582702534902,0.7684989870008154,159875,159875.0,159.875,24061.0859375,0.20752375433495146,0.5920466642960087,0.8313290949373531,0.751583946951906,1855,1855.0,1.855,1703.078125,0.0787837210419122,0.42869211583822375,0.5827362471097193,0.40648339469139366,158020,158020.0,158.02,25726.16796875,0.16586363760428346,0.5494359369785647,0.8260042219106158,0.7496889806001621,52311,52311.0,52.311,35291.83203125,0.007040699474919898,0.191663141568551,0.9103271746665199,0.8027359265958997,1855,1855.0,1.855,1703.078125,0.0787837210419122,0.42869211583822375,0.5827362471097193,0.40648339469139366
BraTS20_Training_319,319,116994,116994.0,116.994,20131.59375,0.18973396352206143,0.5746212639098854,0.6565494028701753,0.6060066273861687,83603,83603.0,83.603,12936.8369140625,0.365099961589326,0.7147221843326347,0.6759101480273685,0.5748893915032818,0,,,,,,,,83603,83603.0,83.603,12936.8369140625,0.365099961589326,0.7147221843326347,0.6759101480273685,0.5748893915032818,33391,33391.0,33.391,26473.861328125,0.006796093662913569,0.18941736255638678,0.6539054444935821,0.5579306466337067,0,,,,,,,
BraTS20_Training_320,320,37466,37466.0,37.466,15123.5546875,0.04589500143252159,0.3580319599249549,0.8545611207227851,0.6372142997435317,10330,10330.0,10.33,3689.3408203125,0.24032927993276398,0.6217305794537676,0.48121095023607197,0.4787216579611685,8358,8358.0,8.358,4258.35205078125,0.10231337667140346,0.4677108799867816,0.5146851599782911,0.4814238501636686,1972,1972.0,1.972,1953.2713623046875,0.05901717898500357,0.38933742194731724,0.3456512803966548,0.28663899815264465,27136,27136.0,27.136,18726.912109375,0.01268076685867184,0.23319281906860756,0.8076675845454638,0.6189840063399996,8358,8358.0,8.358,4258.35205078125,0.10231337667140346,0.4677108799867816,0.5146851599782911,0.4814238501636686
BraTS20_Training_321,321,65338,65338.0,65.338,11552.78125,0.31312979682838527,0.6790599733367785,0.8175842443582811,0.5764783208753785,28605,28605.0,28.605,7981.615234375,0.181996867581844,0.5667018595870643,0.7202880385168601,0.5757288452030275,0,,,,,,,,28605,28605.0,28.605,7981.615234375,0.181996867581844,0.5667018595870643,0.7202880385168601,0.5757288452030275,36733,36733.0,36.733,17393.74609375,0.028999185006328296,0.30722880447407097,0.7944651834201167,0.5420123360424306,0,,,,,,,
BraTS20_Training_322,322,87527,87527.0,87.527,13806.2001953125,0.3292410365327359,0.6905121427275408,0.8291384988730754,0.7641492970786333,62120,62120.0,62.12,9636.3232421875,0.4877319306574993,0.7871552498041019,0.8178130776441206,0.769173739962115,119,119.0,0.119,217.26837158203125,0.15615531408398664,0.5384998533921206,0.33823762376050015,0.11029032861387883,62001,62001.0,62.001,9797.6494140625,0.46225761717400055,0.7732050682307287,0.8198986909670762,0.7706767183909462,25407,25407.0,25.407,22434.880859375,0.006465287559872507,0.18629274784616168,0.8987033344469155,0.7841929564518555,119,119.0,0.119,217.26837158203125,0.15615531408398664,0.5384998533921206,0.33823762376050015,0.11029032861387883
BraTS20_Training_323,323,232098,232098.0,232.098,37660.8671875,0.11405759814564745,0.48496240633347154,0.7052104678955364,0.576153582247178,104710,104710.0,104.71,17395.33984375,0.23557540117988277,0.61760382890655,0.6652687751386408,0.5634402131461582,4674,4674.0,4.674,3692.439697265625,0.049078305014459755,0.3661253937809801,0.6331197889968249,0.3605740482213535,100036,100036.0,100.036,18234.626953125,0.18666992826867876,0.5715112540956722,0.6274311674461214,0.5627589138573649,127388,127388.0,127.388,37792.46875,0.03400115139471736,0.32396483701971807,0.5971236453322352,0.42588000456777275,4674,4674.0,4.674,3692.439697265625,0.049078305014459755,0.3661253937809801,0.6331197889968249,0.3605740482213535
