feature,group1,group2,n1,n2,mean1,mean2,median1,median2,test,pval,effect,normal,equal_var,qval
t1_ED_glrlm_RunPercentage,High,Low,79,79,0.6186386707411271,0.6060636577009321,0.6309450607052494,0.6360576341524691,mannwhitney,0.7888793181893825,0.02483576349943919,False,True,1.0
t1ce_NCR_glcm_SumSquares,High,Low,79,78,38.132532468869954,31.531967536576683,7.490080578209656,8.335197666352034,mannwhitney,0.7909613646849589,-0.024667315806556313,False,True,1.0
t2_NCR_gldm_HighGrayLevelEmphasis,High,Low,79,78,1240.9928265732271,1248.7007699664748,378.5298171589311,400.70700246647414,mannwhitney,0.7936671051508348,0.024342745861733205,False,True,1.0
t1ce_ET_glrlm_RunEntropy,High,Low,79,79,4.9776680548316765,4.930303122677998,4.753322382816847,4.905802315483251,mannwhitney,0.7942381089770966,-0.024194840570421407,False,True,1.0
t1ce_NCR_glszm_GrayLevelVariance,High,Low,79,78,49.26237344201113,42.897303689320765,11.551909743773416,13.17967014862069,mannwhitney,0.796375331288813,-0.024018175916910096,False,True,1.0
flair_ED_glcm_JointEnergy,High,Low,79,79,0.03701515434991104,0.0385714785259331,0.027846951319632,0.027152183816177,mannwhitney,0.7969211679699835,-0.023874379105912513,False,True,1.0
t2_NCR_glcm_JointEntropy,High,Low,79,78,7.076216501727229,7.161893925196189,6.755465714611461,7.41466032844386,t,0.7984708915578741,-0.04082547293226119,True,True,1.0
t2_NCR_glszm_GrayLevelNonUniformityNormalized,High,Low,79,78,0.06787635538965087,0.0697524873544397,0.054592,0.04818031049337255,mannwhitney,0.7990860119718901,0.023693605972086983,False,True,1.0
t1ce_NCR_glcm_ClusterTendency,High,Low,79,78,124.90405326363587,104.90503924193976,22.56379162506349,25.278699555645403,mannwhitney,0.7990860119718901,-0.023693605972086983,False,True,1.0
t1_ED_gldm_DependenceNonUniformityNormalized,High,Low,79,79,0.06825965884898219,0.06215331390060297,0.0572538056635291,0.0572091293701328,mannwhitney,0.8022944618143946,0.023233456176894728,False,True,1.0
t2_NCR_glcm_Contrast,High,Low,79,78,17.995493599018076,15.641912190643206,4.9385165083463205,6.372719803153373,mannwhitney,0.8045146120226769,0.023044466082440766,False,True,1.0
t2_NCR_glszm_SmallAreaEmphasis,High,Low,79,78,0.5816836307740211,0.578358466418206,0.5847526431880152,0.5850572092036563,t,0.804955316254404,0.03948409885091882,True,True,1.0
t1_ED_firstorder_Mean,High,Low,79,79,556.7872774252207,483.3881230548292,348.5221613280834,337.59885122384605,mannwhitney,0.8049846358751082,0.022912994712385837,False,True,1.0
t1ce_NCR_glcm_Id,High,Low,79,78,0.5213866891415296,0.527949422696879,0.5309663186175011,0.5111579599812631,t,0.8067385029557995,-0.03911572247734826,True,True,1.0
flair_ED_glcm_MCC,High,Low,79,79,0.8229937678367306,0.8272879650270452,0.8443553645573675,0.8433110313508323,mannwhitney,0.8076771206949945,0.022592533247876943,False,True,1.0
t1_ED_glcm_Contrast,High,Low,79,79,3.7285142054813787,2.1796478246711604,1.062083122247358,1.0359087551041883,mannwhitney,0.8076771206949945,0.022592533247876943,False,True,1.0
t1_ED_glrlm_ShortRunEmphasis,High,Low,79,79,0.7000081723264825,0.6915654009079744,0.7173538907376199,0.7196212293349457,mannwhitney,0.8076771206949945,0.022592533247876943,False,True,1.0
t2_NCR_glcm_InverseVariance,High,Low,79,78,0.3678994634114959,0.3721338769328182,0.3914326946557424,0.38449945795028806,mannwhitney,0.8099526545316517,-0.022395326192794548,False,True,1.0
flair_ED_glrlm_LowGrayLevelRunEmphasis,High,Low,79,79,0.01758125149089559,0.01885900860750941,0.0120910330022915,0.0113681028220263,mannwhitney,0.8103718856712612,-0.02227207178336805,False,True,1.0
t2_NCR_gldm_LargeDependenceEmphasis,High,Low,79,78,55.67840649570074,58.668244682830206,32.20438369969138,32.02707750752219,mannwhitney,0.8126751379668264,-0.02207075624797144,False,True,1.0
t1_ET_glszm_SizeZoneNonUniformityNormalized,High,Low,79,79,0.2733298069646011,0.27276847439703855,0.2776636019469983,0.2900284747688137,mannwhitney,0.813068900120029,-0.021951610318859158,False,True,1.0
t1_ED_glrlm_RunLengthNonUniformityNormalized,High,Low,79,79,0.4836828201858227,0.46878995314261224,0.4808580297623323,0.4850297654317896,mannwhitney,0.813068900120029,0.021951610318859158,False,True,1.0
t2_NCR_glrlm_LowGrayLevelRunEmphasis,High,Low,79,78,0.01699536108770055,0.017463814885823086,0.0049967624231617,0.0048968205294064,mannwhitney,0.8153998873592381,-0.02174618630314833,False,True,1.0
t2_NCR_glrlm_ShortRunLowGrayLevelEmphasis,High,Low,79,78,0.014677311572382298,0.013915284557812097,0.0046281815964016,0.0043481138608744,mannwhitney,0.8153998873592381,-0.02174618630314833,False,True,1.0
t2_ED_firstorder_Mean,High,Low,79,79,749.4208798663789,702.6243813296534,567.2393536510534,578.429514532332,mannwhitney,0.815768133277378,0.021631148854350263,False,True,1.0
t2_ED_glrlm_LongRunEmphasis,High,Low,79,79,2.7808828298083705,2.8292880947149013,2.1858552780056293,1.9766585914473855,mannwhitney,0.815768133277378,0.021631148854350263,False,True,1.0
t2_NCR_firstorder_90Percentile,High,Low,79,78,1215.8968944694425,1129.472987404848,896.0,912.5000000000001,mannwhitney,0.8167624042260055,0.020285621551444335,False,True,1.0
flair_ET_glszm_ZoneEntropy,High,Low,79,79,6.603767360473946,6.648649364025492,6.679945386725255,6.776762430330539,mannwhitney,0.818469554300397,-0.021310687389841373,False,False,1.0
t2_ET_glszm_SizeZoneNonUniformityNormalized,High,Low,79,79,0.30462665977340025,0.30775005212184897,0.3020162979890418,0.2960004070832485,mannwhitney,0.818469554300397,-0.021310687389841373,False,True,1.0
t1ce_ED_firstorder_Skewness,High,Low,79,79,0.44467818509532053,0.5102253033867136,0.334294744132503,0.3751522273412572,mannwhitney,0.818469554300397,-0.021310687389841373,False,True,1.0
t1ce_ED_firstorder_Range,High,Low,79,79,886.7341772151899,910.7848101265823,635.0,637.0,mannwhitney,0.819819863344816,0.0200288415318058,False,True,1.0
t2_ED_firstorder_TotalEnergy,High,Low,79,79,56022647276.02068,48367038035.665115,12593747005.0,16458151140.0,mannwhitney,0.8211731322682392,-0.02099022592533248,False,True,1.0
t1_ED_glcm_ClusterProminence,High,Low,79,79,127107.9042991997,125858.53840826957,291.5648603867611,274.2714642303732,mannwhitney,0.8211731322682392,0.02099022592533248,False,True,1.0
t2_ED_glcm_ClusterProminence,High,Low,79,79,456907.9458813075,293693.3065226939,10119.68708873716,14163.268761072832,mannwhitney,0.8211731322682392,-0.02099022592533248,False,True,1.0
t2_ED_firstorder_Energy,High,Low,79,79,56022647276.02068,48367038035.665115,12593747005.0,16458151140.0,mannwhitney,0.8211731322682392,-0.02099022592533248,False,True,1.0
t1_ED_firstorder_Median,High,Low,79,79,555.7103891493399,483.0463388177413,349.5666198730469,340.0,mannwhitney,0.8225201450058912,0.01906745713827912,False,True,1.0
t1ce_NCR_firstorder_90Percentile,High,Low,79,78,711.3518987341772,659.0846153846154,447.0,438.0,mannwhitney,0.8249512257105913,-0.0189873417721519,False,True,1.0
t2_NCR_firstorder_InterquartileRange,High,Low,79,78,251.6547136910354,228.48973983373398,152.0,184.5,mannwhitney,0.8249517597543748,-0.018500486854917234,False,True,1.0
flair_NCR_gldm_LargeDependenceLowGrayLevelEmphasis,High,Low,79,78,2.1751671006293876,2.4217903389204904,0.620590321647137,0.60657836263155,mannwhitney,0.8263209087819698,-0.02044790652385589,False,True,1.0
t2_NCR_glrlm_LongRunLowGrayLevelEmphasis,High,Low,79,78,0.03646916095026023,0.11515129392215294,0.0082597357332571,0.0080334478232386,mannwhitney,0.8263209087819698,-0.02044790652385589,False,True,1.0
t1ce_NCR_glszm_SizeZoneNonUniformityNormalized,High,Low,79,78,0.39343905054366723,0.3933486731707064,0.3917126469335287,0.3750932290723093,mannwhitney,0.8290565104730583,0.020123336579032782,False,True,1.0
t1ce_NCR_glcm_Imc1,High,Low,79,78,-0.15270589645809374,-0.15216770953544675,-0.134421904621095,-0.1459629040315808,mannwhitney,0.8290565104730583,-0.020123336579032782,False,True,1.0
t1ce_NCR_firstorder_RootMeanSquared,High,Low,79,78,571.3926671772429,532.3602903384912,353.0585614683306,348.0710068211535,mannwhitney,0.8290565104730583,-0.020123336579032782,False,True,1.0
t2_NCR_glrlm_LongRunEmphasis,High,Low,79,78,2.119513198695737,3.1342447113406027,1.6105655631961635,1.6266054583731284,mannwhitney,0.8290565104730583,-0.020123336579032782,False,True,1.0
t1ce_ET_glcm_ClusterTendency,High,Low,79,79,592.9660049169443,466.6397382049427,72.04617076653864,101.42064815604648,mannwhitney,0.8292964974854735,-0.0200288415318058,False,True,1.0
t2_ED_glcm_Correlation,High,Low,79,79,0.833541928867547,0.8370039815775921,0.8554441442527428,0.8476584552285465,mannwhitney,0.8320083925025944,0.01970838006729691,False,True,1.0
t2_ED_gldm_DependenceNonUniformityNormalized,High,Low,79,79,0.09839007944324635,0.09526851989006238,0.0870689680473986,0.0901166402285509,mannwhitney,0.8320083925025944,-0.01970838006729691,False,True,1.0
t2_NCR_glcm_DifferenceVariance,High,Low,79,78,8.211885709503111,7.689161877279185,2.0403305364772177,2.809047991756196,mannwhitney,0.8345339048900251,0.019474196689386564,False,True,1.0
t2_ED_gldm_LargeDependenceEmphasis,High,Low,79,79,81.07208632966581,79.42654420344282,61.77417671992175,51.37248138414367,mannwhitney,0.8347222887285035,0.019387918602788014,False,True,1.0
t2_ED_glcm_Imc1,High,Low,79,79,-0.26296082682440236,-0.2634141124819641,-0.2590045990733443,-0.2620706771849441,mannwhitney,0.8347222887285035,0.019387918602788014,False,True,1.0
t2_ED_glcm_Imc2,High,Low,79,79,0.9104298133890923,0.9104937462973481,0.9334046145082678,0.9246844863267778,mannwhitney,0.8347222887285035,0.019387918602788014,False,True,1.0
t1_ED_firstorder_Uniformity,High,Low,79,79,0.17588297750086274,0.18761008751330696,0.1717040570463189,0.174293538484286,mannwhitney,0.8347222887285035,-0.019387918602788014,False,True,1.0
flair_ED_glszm_ZoneEntropy,High,Low,79,79,6.093896801447253,6.112336068711755,6.077640036214652,6.085380154181822,t,0.8364916863404479,-0.03289283048016396,True,True,1.0
t1ce_NCR_firstorder_MeanAbsoluteDeviation,High,Low,79,78,89.68592220894644,81.2874013207209,57.32143720667764,61.21222889702716,mannwhitney,0.837275633150762,-0.019149626744563452,False,True,1.0
flair_NCR_ngtdm_Complexity,High,Low,79,78,391.8945924751781,317.9413739438945,197.9788684219262,183.45854120047932,mannwhitney,0.837275633150762,0.019149626744563452,False,True,1.0
t2_NCR_glcm_MCC,High,Low,79,78,0.8874643526464406,0.8944317710007692,0.9130088600962548,0.908661386459549,mannwhitney,0.837275633150762,-0.019149626744563452,False,True,1.0
t2_NCR_glcm_DifferenceEntropy,High,Low,79,78,2.504342376896387,2.472704995907856,2.3228850364589264,2.4684934975000705,mannwhitney,0.837275633150762,0.019149626744563452,False,True,1.0
t2_ED_glcm_DifferenceVariance,High,Low,79,79,6.085210505090861,5.1865099870336,1.9688532226529365,2.7090553256744743,mannwhitney,0.8374381547971452,-0.01906745713827912,False,True,1.0
t1ce_ET_glcm_JointEntropy,High,Low,79,79,8.318721181552766,8.229430831536643,8.11112721825249,8.459481840476704,mannwhitney,0.8374381547971452,-0.01906745713827912,False,True,1.0
t1_ED_glcm_DifferenceVariance,High,Low,79,79,1.7280449403537739,1.0594140736401332,0.5408720513789358,0.5207271269079399,mannwhitney,0.8401559592720377,0.01874699567377023,False,True,1.0
t1ce_ET_glcm_Idm,High,Low,79,79,0.2979575858949538,0.3080707968004458,0.2656825700205624,0.2605663525438971,mannwhitney,0.8401559592720377,-0.01874699567377023,False,True,1.0
t2_ED_glszm_SmallAreaHighGrayLevelEmphasis,High,Low,79,79,323.332125301864,253.19516485142663,120.30465034202808,119.3927779875612,mannwhitney,0.8401559592720377,-0.01874699567377023,False,True,1.0
t2_ED_firstorder_Entropy,High,Low,79,79,4.009907229047406,3.9762981666785997,4.069857273412979,4.16369635128157,t,0.8419155130864865,0.03178673907624714,True,True,1.0
t2_NCR_glrlm_HighGrayLevelRunEmphasis,High,Low,79,78,1222.7063395953733,1237.6570860846223,383.9002736297599,400.75529637446266,mannwhitney,0.8427649900628933,0.018500486854917234,False,True,1.0
t2_NCR_glrlm_RunVariance,High,Low,79,78,0.4838097212128507,1.1101917744717444,0.2379132686965615,0.2254733812113226,mannwhitney,0.8427649900628933,-0.018500486854917234,False,True,1.0
t1_ED_glrlm_LongRunLowGrayLevelEmphasis,High,Low,79,79,0.18366563079267587,0.17603622263572005,0.0627169812628863,0.0591444015942588,mannwhitney,0.8428756706473638,0.018426534209261335,False,True,1.0
t2_NCR_gldm_GrayLevelVariance,High,Low,79,78,98.27847813183075,79.64141814177307,22.588248012635265,29.66575287548669,mannwhitney,0.8455125538131512,-0.018175916910094125,False,True,1.0
t2_NCR_glcm_Id,High,Low,79,78,0.5111717811219322,0.514744553530725,0.5301540645240286,0.486236857307909,mannwhitney,0.8455125538131512,-0.018175916910094125,False,True,1.0
t2_ET_glcm_JointEntropy,High,Low,79,79,7.153285697549324,7.090262189789449,7.0940529487368735,7.286304510171832,t,0.8455928358972513,0.03103769706560514,True,True,1.0
t1ce_ET_glcm_SumEntropy,High,Low,79,79,5.24872472545672,5.18177569351708,5.033221775938926,5.257636986393177,mannwhitney,0.8455972573490651,-0.018106072744752445,False,True,1.0
t2_ET_glcm_DifferenceVariance,High,Low,79,79,10.541107830606164,12.326121961984029,3.345751669108218,3.7571135708209114,mannwhitney,0.8455972573490651,0.018106072744752445,False,True,1.0
t1_NCR_firstorder_10Percentile,High,Low,79,78,384.57730442481704,352.3372882549579,244.0,249.0,mannwhitney,0.8496318856567708,-0.01314508276533593,False,True,1.0
t2_NCR_firstorder_Variance,High,Low,79,78,61365.11054591641,49727.81174779573,14088.705892132712,18495.407384996575,mannwhitney,0.8510132891240114,-0.017526777020447908,False,True,1.0
flair_ED_gldm_DependenceVariance,High,Low,79,79,22.90378786703161,23.129931634861187,22.368933848452954,22.474203305647077,mannwhitney,0.851045930100748,-0.01746514981573466,False,True,1.0
t2_ED_glszm_HighGrayLevelZoneEmphasis,High,Low,79,79,507.37620619353225,407.4089286367856,212.20672882042967,205.42437040513065,mannwhitney,0.851045930100748,-0.01746514981573466,False,True,1.0
t2_ED_firstorder_RootMeanSquared,High,Low,79,79,762.1942459527036,715.2541376567278,572.5613481918247,588.6999005430486,mannwhitney,0.851045930100748,0.01746514981573466,False,True,1.0
t1_ED_glszm_SizeZoneNonUniformityNormalized,High,Low,79,79,0.28617136658225417,0.28409689130206794,0.3119617317339034,0.3015999339771422,mannwhitney,0.851045930100748,0.01746514981573466,False,True,1.0
flair_ED_glrlm_ShortRunLowGrayLevelEmphasis,High,Low,79,79,0.013733594557519697,0.014506379614410593,0.0099149535954961,0.0093256171360107,mannwhitney,0.851045930100748,-0.01746514981573466,False,True,1.0
flair_NCR_glszm_SizeZoneNonUniformityNormalized,High,Low,79,78,0.2889310404643115,0.2910218604246557,0.2965468138127447,0.29676782284217995,t,0.8528530000460256,-0.0296557835675522,True,True,1.0
t2_ED_glcm_DifferenceEntropy,High,Low,79,79,2.369180934412405,2.346349899451973,2.2768850351816416,2.373325944945869,t,0.853220923574582,0.029486099440695347,True,True,1.0
t2_NCR_glszm_GrayLevelVariance,High,Low,79,78,101.09358274728119,94.36711054987893,34.38373794380244,36.73105716801176,mannwhitney,0.8537663953681742,-0.0172022070756248,False,True,1.0
t1_ED_glszm_SmallAreaEmphasis,High,Low,79,79,0.5454799620394979,0.5444664014990367,0.5780494224225338,0.5681458811582203,mannwhitney,0.853772952671312,0.017144688351225765,False,True,1.0
t1_ET_glszm_GrayLevelVariance,High,Low,79,79,27.432449573726117,21.19369725947465,7.384374821227665,7.524666941687496,mannwhitney,0.853772952671312,-0.017144688351225765,False,True,1.0
flair_ET_glszm_HighGrayLevelZoneEmphasis,High,Low,79,79,313.9807136011401,277.7070313685349,202.76681614349772,192.75500770416025,mannwhitney,0.853772952671312,0.017144688351225765,False,True,1.0
t1ce_ET_glcm_SumSquares,High,Low,79,79,185.0258227000156,144.33648716340073,24.88133368232728,30.64328663778813,mannwhitney,0.853772952671312,-0.017144688351225765,False,True,1.0
t1ce_NCR_glcm_Idm,High,Low,79,78,0.470072830001436,0.47575313965685156,0.476107178391535,0.4519689836159422,t,0.854016117237727,-0.02941867041628709,True,True,1.0
flair_ET_glrlm_ShortRunHighGrayLevelEmphasis,High,Low,79,79,286.09674822412535,244.89486217513897,182.53752332256624,174.53241464370726,mannwhitney,0.8565017236116329,0.01682422688671687,False,True,1.0
t2_NCR_glszm_SizeZoneNonUniformityNormalized,High,Low,79,78,0.32499549093040997,0.3215346674977169,0.3195572507371614,0.31998428588462,mannwhitney,0.8565211736578193,0.016877637130801686,False,True,1.0
t1ce_NCR_glrlm_RunLengthNonUniformityNormalized,High,Low,79,78,0.7162108899628402,0.7017900769586439,0.7182163188265522,0.7350393318598715,mannwhitney,0.8565212836825624,0.016877637130801686,False,True,1.0
t2_NCR_firstorder_MeanAbsoluteDeviation,High,Low,79,78,146.18483484516815,136.0512191881649,93.85969864343636,110.76473600424058,mannwhitney,0.8565212836825624,-0.016877637130801686,False,True,1.0
t2_NCR_glcm_Idm,High,Low,79,78,0.45684070746772765,0.4600998860349547,0.4767814941240486,0.42203678122382027,mannwhitney,0.8565212836825624,-0.016877637130801686,False,True,1.0
t1_ED_glcm_Correlation,High,Low,79,79,0.8173682154587425,0.8089526469777828,0.8177927550049453,0.8199556842502856,mannwhitney,0.8592322110230011,0.01650376542220798,False,True,1.0
t1ce_ET_glcm_Id,High,Low,79,79,0.37040286398293126,0.38029750937303636,0.3543576541378032,0.349529454132652,mannwhitney,0.8619643829451148,-0.016183303957699086,False,True,1.0
t1ce_ED_glszm_LargeAreaHighGrayLevelEmphasis,High,Low,79,79,26650750.720100794,21687656.37882194,10249197.59602649,9316447.2887538,mannwhitney,0.8619643829451148,-0.016183303957699086,False,True,1.0
flair_ED_firstorder_Kurtosis,High,Low,79,79,2.955256638006636,3.2848277518088453,2.6768871686756546,2.680743614846304,mannwhitney,0.8646982073572018,-0.015862842493190196,False,True,1.0
t2_NCR_glszm_SmallAreaHighGrayLevelEmphasis,High,Low,79,78,739.3260282605511,740.2368725667384,140.31070666118276,210.07109314621334,mannwhitney,0.8647963124941407,-0.01590392729633236,False,True,1.0
t1ce_NCR_firstorder_Mean,High,Low,79,78,558.911854852932,521.0672755156813,341.846255589847,338.00813162834845,mannwhitney,0.8647963124941407,-0.01590392729633236,False,True,1.0
t2_ED_glcm_JointEntropy,High,Low,79,79,6.921694287605002,6.868726827189226,6.962927197502737,7.030323665092928,t,0.8648269626592353,0.027130712902265385,True,True,1.0
t1_ED_glcm_ClusterShade,High,Low,79,79,-187.87266340834282,-598.902302560574,1.0564596633319625,0.4679673523464576,mannwhitney,0.8674336521791443,0.015542381028681301,False,True,1.0
t2_ED_glszm_SmallAreaEmphasis,High,Low,79,79,0.5696429606421379,0.5686132056753554,0.5693549353151224,0.5664798275064847,mannwhitney,0.8674336521791443,0.015542381028681301,False,True,1.0
flair_ED_gldm_DependenceEntropy,High,Low,79,79,7.213126431709265,7.1891730451026,7.178223195138645,7.210557261000998,mannwhitney,0.8674336521791443,0.015542381028681301,False,True,1.0
t1ce_NCR_glrlm_ShortRunEmphasis,High,Low,79,78,0.8618130810843417,0.8500070934380484,0.8708039065127491,0.8809472865300914,mannwhitney,0.8703213052736373,0.01525478740668614,False,True,1.0
t1_NCR_glcm_DifferenceVariance,High,Low,79,78,2.335487252163009,1.1031315518272276,0.5375644839901409,0.5472480467528495,mannwhitney,0.8703213052736373,-0.01525478740668614,False,True,1.0
t2_NCR_glcm_DifferenceAverage,High,Low,79,78,2.346185363383985,2.210413345254577,1.5978194761505689,1.8645450212230044,mannwhitney,0.8703213052736373,0.01525478740668614,False,True,1.0
t2_ED_glcm_MaximumProbability,High,Low,79,79,0.06258814170976304,0.06469106854781113,0.0278717705556441,0.0258101070119895,mannwhitney,0.8729092744421716,0.014901458099663515,False,True,1.0
t1ce_ED_glszm_HighGrayLevelZoneEmphasis,High,Low,79,79,460.732798056165,818.9480534913739,120.9955309640349,126.49927641099856,mannwhitney,0.8729092744421716,0.014901458099663515,False,True,1.0
t2_ED_glszm_SizeZoneNonUniformityNormalized,High,Low,79,79,0.3082712906967751,0.3055424543384798,0.3032345041403586,0.3010469408767834,mannwhitney,0.8756493874364679,0.014580996635154622,False,True,1.0
t2_NCR_glrlm_GrayLevelVariance,High,Low,79,78,98.89336592106909,80.97831024687,24.73906505167356,29.794900299273763,mannwhitney,0.8758526347696027,-0.014605647517039922,False,True,1.0
t1ce_NCR_gldm_LargeDependenceEmphasis,High,Low,79,78,63.04731402685448,76.14521520599232,44.4427017344576,40.65281232412268,mannwhitney,0.8758526347696027,-0.014605647517039922,False,True,1.0
t1_ET_firstorder_Mean,High,Low,79,79,520.6268488627461,454.11332196099175,324.3163961420842,323.38002585209875,mannwhitney,0.8783909919493171,0.01426053517064573,False,True,1.0
t2_ED_glrlm_RunVariance,High,Low,79,79,0.81922632093847,0.8428121909359568,0.5337773646695829,0.4329433123619723,mannwhitney,0.8783909919493171,0.01426053517064573,False,True,1.0
t2_ED_glcm_JointEnergy,High,Low,79,79,0.029133619074413798,0.03292345913472613,0.0114670572733821,0.0107081162533723,mannwhitney,0.8811340556208718,0.013940073706136837,False,True,1.0
flair_NCR_glcm_SumAverage,High,Low,79,78,27.05664466913814,26.53965272418703,22.48846798123408,25.841796279748557,mannwhitney,0.8813900352405164,-0.013956507627393703,False,True,1.0
t1ce_NCR_glcm_DifferenceEntropy,High,Low,79,78,2.502457381459494,2.457078052585526,2.4225036262274147,2.465544190305243,mannwhitney,0.8813900352405164,-0.013956507627393703,False,True,1.0
flair_NCR_glcm_JointAverage,High,Low,79,78,13.528322334569074,13.269826362093514,11.244233990617037,12.920898139874282,mannwhitney,0.8813900352405164,-0.013956507627393703,False,True,1.0
t1ce_NCR_glrlm_RunVariance,High,Low,79,78,0.6195366455770689,2.0059515541465154,0.3188662976065019,0.3010760419377704,mannwhitney,0.8841609288027792,-0.013631937682570594,False,True,1.0
t1ce_NCR_glrlm_RunPercentage,High,Low,79,78,0.8076227295710428,0.7907656312534059,0.8248520710059173,0.832853723004513,mannwhitney,0.8841609288027792,0.013631937682570594,False,True,1.0
t2_ED_glcm_Id,High,Low,79,79,0.540818888961219,0.5440937559410668,0.5382518017527461,0.5254253411038816,t,0.8852437391540899,-0.023001380929409797,True,True,1.0
t2_ET_glcm_JointEnergy,High,Low,79,79,0.02741331906592668,0.02843736113495121,0.0115095345004753,0.0114523740671642,mannwhitney,0.8866244307392415,-0.01329915077711905,False,True,1.0
t1ce_NCR_gldm_DependenceVariance,High,Low,79,78,16.75118793466603,16.8470385110904,13.249239502352898,12.375723557985701,mannwhitney,0.8869332400542589,-0.013307367737747485,False,True,1.0
flair_ED_glrlm_RunLengthNonUniformityNormalized,High,Low,79,79,0.5935337817286822,0.5883922526059312,0.5912204291596639,0.5930250513124415,mannwhitney,0.8893716772083446,-0.012978689312610158,False,True,1.0
t1ce_NCR_glcm_DifferenceVariance,High,Low,79,78,13.456114902585908,10.294991789190293,3.1106107369904112,2.836297661932475,mannwhitney,0.8897069355331012,-0.012982797792924375,False,True,1.0
flair_ED_glrlm_ShortRunEmphasis,High,Low,79,79,0.7913823623935828,0.7885983386749068,0.7963272903877989,0.7976174800565541,mannwhitney,0.8921202528830353,-0.012658227848101266,False,True,1.0
t1ce_ET_glrlm_GrayLevelVariance,High,Low,79,79,187.42351713449432,146.8874850436518,26.414285017396484,30.88683849151854,mannwhitney,0.8921202528830353,-0.012658227848101266,False,True,1.0
t2_NCR_glszm_HighGrayLevelZoneEmphasis,High,Low,79,78,1090.0283776997023,1116.3756423535622,308.3111638954869,372.68169177343236,mannwhitney,0.8924819817266132,-0.012658227848101266,False,True,1.0
t1_ET_firstorder_RootMeanSquared,High,Low,79,79,525.7359967865106,457.90485612888494,326.6435578410928,325.9604519140219,mannwhitney,0.8948701251523681,0.012337766383592373,False,True,1.0
flair_ET_glcm_JointAverage,High,Low,79,79,15.651738361703819,15.202523681126934,14.030908114736064,14.123386007459551,mannwhitney,0.8948701251523681,-0.012337766383592373,False,True,1.0
t2_ED_glcm_Contrast,High,Low,79,79,12.688387755648309,10.464340791817802,4.391747146992467,5.756123780518767,mannwhitney,0.8948701251523681,-0.012337766383592373,False,True,1.0
t1ce_ET_glcm_InverseVariance,High,Low,79,79,0.27259362594619463,0.2774302751526021,0.273231063367013,0.2664081425100116,mannwhitney,0.8948701251523681,-0.012337766383592373,False,True,1.0
flair_ET_glcm_SumAverage,High,Low,79,79,31.303476723407638,30.405047362253868,28.061816229472136,28.24677201491909,mannwhitney,0.8948701251523681,-0.012337766383592373,False,True,1.0
t1_NCR_glszm_SizeZoneNonUniformityNormalized,High,Low,79,78,0.28653167075745867,0.2849393870492254,0.2904637336504161,0.28965064752892755,t,0.8954089034636923,0.021018695392384417,True,True,1.0
flair_ED_glszm_SmallAreaLowGrayLevelEmphasis,High,Low,79,79,0.02000181820379958,0.019133615699646007,0.0131876058399887,0.012624489385123,mannwhitney,0.8976212613586468,-0.01201730491908348,False,True,1.0
t2_ED_glszm_ZoneVariance,High,Low,79,79,119401.25945766138,188595.7523834529,23541.77744209513,11763.793753893504,mannwhitney,0.8976212613586468,0.01201730491908348,False,True,1.0
t2_ED_glszm_LargeAreaHighGrayLevelEmphasis,High,Low,79,79,11732601.014652427,12635210.108894778,3301304.5153664304,2839164.401960784,mannwhitney,0.8976212613586468,0.01201730491908348,False,True,1.0
t1ce_NCR_firstorder_Skewness,High,Low,79,78,0.5060065917556735,0.4625069852552218,0.4444649559051147,0.43563000668236296,mannwhitney,0.8980359919599735,-0.012009087958455048,False,True,1.0
t1ce_NCR_glrlm_LongRunEmphasis,High,Low,79,78,2.346263709257828,4.63721467356152,1.792590875080779,1.7621284868761533,mannwhitney,0.8980359919599735,-0.012009087958455048,False,True,1.0
t1_NCR_glcm_DifferenceEntropy,High,Low,79,78,1.6194103113052423,1.5422312244869483,1.4865765954937542,1.5084994179904299,mannwhitney,0.9008148887311892,-0.011684518013631937,False,True,1.0
t2_ET_firstorder_Entropy,High,Low,79,79,4.06808308157565,4.04699553756626,4.066170742106308,4.140116109572584,t,0.9025987893414498,0.019503616148007254,True,True,1.0
t2_ET_glrlm_GrayLevelNonUniformityNormalized,High,Low,79,79,0.08727870532597963,0.08881816024541092,0.0680322011169883,0.0660959797155611,mannwhitney,0.9031271947244921,-0.011376381990065694,False,True,1.0
t2_ED_glszm_LargeAreaEmphasis,High,Low,79,79,120735.31944407447,190562.0130189534,23618.354251839737,11871.137894736845,mannwhitney,0.9031271947244921,0.011376381990065694,False,True,1.0
t2_ET_firstorder_MeanAbsoluteDeviation,High,Low,79,79,111.70451218065737,108.91755280904809,89.10117872288544,88.64777910241558,mannwhitney,0.9031271947244921,0.011376381990065694,False,True,1.0
t2_NCR_firstorder_RobustMeanAbsoluteDeviation,High,Low,79,78,105.50107880680176,95.73877756971484,66.33107607133351,77.103487677249,mannwhitney,0.9035950016822534,-0.011359948068808828,False,True,1.0
t1ce_ED_firstorder_10Percentile,High,Low,79,79,514.7177215189873,476.5113924050633,309.0,311.0,mannwhitney,0.9058792185359809,0.010895689793302356,False,True,1.0
t2_ET_glcm_SumSquares,High,Low,79,79,53.49535687315142,58.41561831958283,19.451874967286777,18.81122117018854,mannwhitney,0.9058819263454002,0.011055920525556802,False,True,1.0
